Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,ebitperRevenue,ebtperEBIT,niperEBT,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,nIperEBT,eBTperEBIT,eBITperRevenue,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,daysOfPayablesOutstanding,debtRatio,debtEquityRatio,longtermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatios,dividendpaidAndCapexCoverageRatios,dividendPayoutRatio,Revenue per Share,Net Income per Share,Operating Cash Flow per Share,Free Cash Flow per Share,Cash per Share,Book Value per Share,Tangible Book Value per Share,Shareholders Equity per Share,Interest Debt per Share,Market Cap,Enterprise Value,PE ratio,Price to Sales Ratio,POCF ratio,PFCF ratio,PB ratio,PTB ratio,EV to Sales,Enterprise Value over EBITDA,EV to Operating cash flow,EV to Free cash flow,Earnings Yield,Free Cash Flow Yield,Debt to Equity,Debt to Assets,Net Debt to EBITDA,Current ratio,Interest Coverage,Income Quality,Dividend Yield,Payout Ratio,SG&A to Revenue,R&D to Revenue,Intangibles to Total Assets,Capex to Operating Cash Flow,Capex to Revenue,Capex to Depreciation,Stock-based compensation to Revenue,Graham Number,ROIC,Return on Tangible Assets,Graham Net-Net,Working Capital,Tangible Asset Value,Net Current Asset Value,Invested Capital,Average Receivables,Average Payables,Average Inventory,Days Sales Outstanding,Days Payables Outstanding,Days of Inventory on Hand,Receivables Turnover,Payables Turnover,Inventory Turnover,ROE,Capex per Share,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,EPS Diluted Growth,Weighted Average Shares Growth,Weighted Average Shares Diluted Growth,Dividends per Share Growth,Operating Cash Flow growth,Free Cash Flow growth,10Y Revenue Growth (per Share),5Y Revenue Growth (per Share),3Y Revenue Growth (per Share),10Y Operating CF Growth (per Share),5Y Operating CF Growth (per Share),3Y Operating CF Growth (per Share),10Y Net Income Growth (per Share),5Y Net Income Growth (per Share),3Y Net Income Growth (per Share),10Y Shareholders Equity Growth (per Share),5Y Shareholders Equity Growth (per Share),3Y Shareholders Equity Growth (per Share),10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Receivables growth,Inventory Growth,Asset Growth,Book Value per Share Growth,Debt Growth,R&D Expense Growth,SG&A Expenses Growth,sqrt_Revenue,log_Revenue,sqrt_Revenue Growth,log_Revenue Growth,sqrt_Cost of Revenue,log_Cost of Revenue,sqrt_Gross Profit,log_Gross Profit,sqrt_R&D Expenses,log_R&D Expenses,sqrt_SG&A Expense,log_SG&A Expense,sqrt_Operating Expenses,log_Operating Expenses,sqrt_Operating Income,log_Operating Income,sqrt_Interest Expense,log_Interest Expense,sqrt_Earnings before Tax,log_Earnings before Tax,sqrt_Income Tax Expense,log_Income Tax Expense,sqrt_Net Income - Non-Controlling int,log_Net Income - Non-Controlling int,sqrt_Net Income - Discontinued ops,log_Net Income - Discontinued ops,sqrt_Net Income,log_Net Income,sqrt_Preferred Dividends,log_Preferred Dividends,sqrt_Net Income Com,log_Net Income Com,sqrt_EPS,log_EPS,sqrt_EPS Diluted,log_EPS Diluted,sqrt_Weighted Average Shs Out,log_Weighted Average Shs Out,sqrt_Weighted Average Shs Out (Dil),log_Weighted Average Shs Out (Dil),sqrt_Dividend per Share,log_Dividend per Share,sqrt_Gross Margin,log_Gross Margin,sqrt_EBITDA Margin,log_EBITDA Margin,sqrt_EBIT Margin,log_EBIT Margin,sqrt_Profit Margin,log_Profit Margin,sqrt_Free Cash Flow margin,log_Free Cash Flow margin,sqrt_EBITDA,log_EBITDA,sqrt_EBIT,log_EBIT,sqrt_Consolidated Income,log_Consolidated Income,sqrt_Earnings Before Tax Margin,log_Earnings Before Tax Margin,sqrt_Net Profit Margin,log_Net Profit Margin,sqrt_Cash and cash equivalents,log_Cash and cash equivalents,sqrt_Short-term investments,log_Short-term investments,sqrt_Cash and short-term investments,log_Cash and short-term investments,sqrt_Receivables,log_Receivables,sqrt_Inventories,log_Inventories,sqrt_Total current assets,log_Total current assets,"sqrt_Property, Plant & Equipment Net","log_Property, Plant & Equipment Net",sqrt_Goodwill and Intangible Assets,log_Goodwill and Intangible Assets,sqrt_Long-term investments,log_Long-term investments,sqrt_Tax assets,log_Tax assets,sqrt_Total non-current assets,log_Total non-current assets,sqrt_Total assets,log_Total assets,sqrt_Payables,log_Payables,sqrt_Short-term debt,log_Short-term debt,sqrt_Total current liabilities,log_Total current liabilities,sqrt_Long-term debt,log_Long-term debt,sqrt_Total debt,log_Total debt,sqrt_Deferred revenue,log_Deferred revenue,sqrt_Tax Liabilities,log_Tax Liabilities,sqrt_Deposit Liabilities,log_Deposit Liabilities,sqrt_Total non-current liabilities,log_Total non-current liabilities,sqrt_Total liabilities,log_Total liabilities,sqrt_Other comprehensive income,log_Other comprehensive income,sqrt_Retained earnings (deficit),log_Retained earnings (deficit),sqrt_Total shareholders equity,log_Total shareholders equity,sqrt_Investments,log_Investments,sqrt_Net Debt,log_Net Debt,sqrt_Other Assets,log_Other Assets,sqrt_Other Liabilities,log_Other Liabilities,sqrt_Depreciation & Amortization,log_Depreciation & Amortization,sqrt_Stock-based compensation,log_Stock-based compensation,sqrt_Operating Cash Flow,log_Operating Cash Flow,sqrt_Capital Expenditure,log_Capital Expenditure,sqrt_Acquisitions and disposals,log_Acquisitions and disposals,sqrt_Investment purchases and sales,log_Investment purchases and sales,sqrt_Investing Cash flow,log_Investing Cash flow,sqrt_Issuance (repayment) of debt,log_Issuance (repayment) of debt,sqrt_Issuance (buybacks) of shares,log_Issuance (buybacks) of shares,sqrt_Dividend payments,log_Dividend payments,sqrt_Financing Cash Flow,log_Financing Cash Flow,sqrt_Effect of forex changes on cash,log_Effect of forex changes on cash,sqrt_Net cash flow / Change in cash,log_Net cash flow / Change in cash,sqrt_Free Cash Flow,log_Free Cash Flow,sqrt_Net Cash/Marketcap,log_Net Cash/Marketcap,sqrt_priceBookValueRatio,log_priceBookValueRatio,sqrt_priceToBookRatio,log_priceToBookRatio,sqrt_priceToSalesRatio,log_priceToSalesRatio,sqrt_priceEarningsRatio,log_priceEarningsRatio,sqrt_priceToFreeCashFlowsRatio,log_priceToFreeCashFlowsRatio,sqrt_priceToOperatingCashFlowsRatio,log_priceToOperatingCashFlowsRatio,sqrt_priceCashFlowRatio,log_priceCashFlowRatio,sqrt_priceEarningsToGrowthRatio,log_priceEarningsToGrowthRatio,sqrt_priceSalesRatio,log_priceSalesRatio,sqrt_dividendYield,log_dividendYield,sqrt_enterpriseValueMultiple,log_enterpriseValueMultiple,sqrt_priceFairValue,log_priceFairValue,sqrt_ebitperRevenue,log_ebitperRevenue,sqrt_ebtperEBIT,log_ebtperEBIT,sqrt_niperEBT,log_niperEBT,sqrt_grossProfitMargin,log_grossProfitMargin,sqrt_operatingProfitMargin,log_operatingProfitMargin,sqrt_pretaxProfitMargin,log_pretaxProfitMargin,sqrt_netProfitMargin,log_netProfitMargin,sqrt_effectiveTaxRate,log_effectiveTaxRate,sqrt_returnOnAssets,log_returnOnAssets,sqrt_returnOnEquity,log_returnOnEquity,sqrt_returnOnCapitalEmployed,log_returnOnCapitalEmployed,sqrt_nIperEBT,log_nIperEBT,sqrt_eBTperEBIT,log_eBTperEBIT,sqrt_eBITperRevenue,log_eBITperRevenue,sqrt_payablesTurnover,log_payablesTurnover,sqrt_inventoryTurnover,log_inventoryTurnover,sqrt_fixedAssetTurnover,log_fixedAssetTurnover,sqrt_assetTurnover,log_assetTurnover,sqrt_currentRatio,log_currentRatio,sqrt_quickRatio,log_quickRatio,sqrt_cashRatio,log_cashRatio,sqrt_daysOfSalesOutstanding,log_daysOfSalesOutstanding,sqrt_daysOfInventoryOutstanding,log_daysOfInventoryOutstanding,sqrt_daysOfPayablesOutstanding,log_daysOfPayablesOutstanding,sqrt_debtRatio,log_debtRatio,sqrt_debtEquityRatio,log_debtEquityRatio,sqrt_longtermDebtToCapitalization,log_longtermDebtToCapitalization,sqrt_totalDebtToCapitalization,log_totalDebtToCapitalization,sqrt_interestCoverage,log_interestCoverage,sqrt_cashFlowToDebtRatio,log_cashFlowToDebtRatio,sqrt_companyEquityMultiplier,log_companyEquityMultiplier,sqrt_operatingCashFlowPerShare,log_operatingCashFlowPerShare,sqrt_freeCashFlowPerShare,log_freeCashFlowPerShare,sqrt_cashPerShare,log_cashPerShare,sqrt_payoutRatio,log_payoutRatio,sqrt_operatingCashFlowSalesRatio,log_operatingCashFlowSalesRatio,sqrt_freeCashFlowOperatingCashFlowRatio,log_freeCashFlowOperatingCashFlowRatio,sqrt_cashFlowCoverageRatios,log_cashFlowCoverageRatios,sqrt_shortTermCoverageRatios,log_shortTermCoverageRatios,sqrt_capitalExpenditureCoverageRatios,log_capitalExpenditureCoverageRatios,sqrt_dividendpaidAndCapexCoverageRatios,log_dividendpaidAndCapexCoverageRatios,sqrt_dividendPayoutRatio,log_dividendPayoutRatio,sqrt_Revenue per Share,log_Revenue per Share,sqrt_Net Income per Share,log_Net Income per Share,sqrt_Operating Cash Flow per Share,log_Operating Cash Flow per Share,sqrt_Free Cash Flow per Share,log_Free Cash Flow per Share,sqrt_Cash per Share,log_Cash per Share,sqrt_Book Value per Share,log_Book Value per Share,sqrt_Tangible Book Value per Share,log_Tangible Book Value per Share,sqrt_Shareholders Equity per Share,log_Shareholders Equity per Share,sqrt_Interest Debt per Share,log_Interest Debt per Share,sqrt_Market Cap,log_Market Cap,sqrt_Enterprise Value,log_Enterprise Value,sqrt_PE ratio,log_PE ratio,sqrt_Price to Sales Ratio,log_Price to Sales Ratio,sqrt_POCF ratio,log_POCF ratio,sqrt_PFCF ratio,log_PFCF ratio,sqrt_PB ratio,log_PB ratio,sqrt_PTB ratio,log_PTB ratio,sqrt_EV to Sales,log_EV to Sales,sqrt_Enterprise Value over EBITDA,log_Enterprise Value over EBITDA,sqrt_EV to Operating cash flow,log_EV to Operating cash flow,sqrt_EV to Free cash flow,log_EV to Free cash flow,sqrt_Earnings Yield,log_Earnings Yield,sqrt_Free Cash Flow Yield,log_Free Cash Flow Yield,sqrt_Debt to Equity,log_Debt to Equity,sqrt_Debt to Assets,log_Debt to Assets,sqrt_Net Debt to EBITDA,log_Net Debt to EBITDA,sqrt_Current ratio,log_Current ratio,sqrt_Interest Coverage,log_Interest Coverage,sqrt_Income Quality,log_Income Quality,sqrt_Dividend Yield,log_Dividend Yield,sqrt_Payout Ratio,log_Payout Ratio,sqrt_SG&A to Revenue,log_SG&A to Revenue,sqrt_R&D to Revenue,log_R&D to Revenue,sqrt_Intangibles to Total Assets,log_Intangibles to Total Assets,sqrt_Capex to Operating Cash Flow,log_Capex to Operating Cash Flow,sqrt_Capex to Revenue,log_Capex to Revenue,sqrt_Capex to Depreciation,log_Capex to Depreciation,sqrt_Stock-based compensation to Revenue,log_Stock-based compensation to Revenue,sqrt_Graham Number,log_Graham Number,sqrt_ROIC,log_ROIC,sqrt_Return on Tangible Assets,log_Return on Tangible Assets,sqrt_Graham Net-Net,log_Graham Net-Net,sqrt_Working Capital,log_Working Capital,sqrt_Tangible Asset Value,log_Tangible Asset Value,sqrt_Net Current Asset Value,log_Net Current Asset Value,sqrt_Invested Capital,log_Invested Capital,sqrt_Average Receivables,log_Average Receivables,sqrt_Average Payables,log_Average Payables,sqrt_Average Inventory,log_Average Inventory,sqrt_Days Sales Outstanding,log_Days Sales Outstanding,sqrt_Days Payables Outstanding,log_Days Payables Outstanding,sqrt_Days of Inventory on Hand,log_Days of Inventory on Hand,sqrt_Receivables Turnover,log_Receivables Turnover,sqrt_Payables Turnover,log_Payables Turnover,sqrt_Inventory Turnover,log_Inventory Turnover,sqrt_ROE,log_ROE,sqrt_Capex per Share,log_Capex per Share,sqrt_Gross Profit Growth,log_Gross Profit Growth,sqrt_EBIT Growth,log_EBIT Growth,sqrt_Operating Income Growth,log_Operating Income Growth,sqrt_Net Income Growth,log_Net Income Growth,sqrt_EPS Growth,log_EPS Growth,sqrt_EPS Diluted Growth,log_EPS Diluted Growth,sqrt_Weighted Average Shares Growth,log_Weighted Average Shares Growth,sqrt_Weighted Average Shares Diluted Growth,log_Weighted Average Shares Diluted Growth,sqrt_Dividends per Share Growth,log_Dividends per Share Growth,sqrt_Operating Cash Flow growth,log_Operating Cash Flow growth,sqrt_Free Cash Flow growth,log_Free Cash Flow growth,sqrt_10Y Revenue Growth (per Share),log_10Y Revenue Growth (per Share),sqrt_5Y Revenue Growth (per Share),log_5Y Revenue Growth (per Share),sqrt_3Y Revenue Growth (per Share),log_3Y Revenue Growth (per Share),sqrt_10Y Operating CF Growth (per Share),log_10Y Operating CF Growth (per Share),sqrt_5Y Operating CF Growth (per Share),log_5Y Operating CF Growth (per Share),sqrt_3Y Operating CF Growth (per Share),log_3Y Operating CF Growth (per Share),sqrt_10Y Net Income Growth (per Share),log_10Y Net Income Growth (per Share),sqrt_5Y Net Income Growth (per Share),log_5Y Net Income Growth (per Share),sqrt_3Y Net Income Growth (per Share),log_3Y Net Income Growth (per Share),sqrt_10Y Shareholders Equity Growth (per Share),log_10Y Shareholders Equity Growth (per Share),sqrt_5Y Shareholders Equity Growth (per Share),log_5Y Shareholders Equity Growth (per Share),sqrt_3Y Shareholders Equity Growth (per Share),log_3Y Shareholders Equity Growth (per Share),sqrt_10Y Dividend per Share Growth (per Share),log_10Y Dividend per Share Growth (per Share),sqrt_5Y Dividend per Share Growth (per Share),log_5Y Dividend per Share Growth (per Share),sqrt_3Y Dividend per Share Growth (per Share),log_3Y Dividend per Share Growth (per Share),sqrt_Receivables growth,log_Receivables growth,sqrt_Inventory Growth,log_Inventory Growth,sqrt_Asset Growth,log_Asset Growth,sqrt_Book Value per Share Growth,log_Book Value per Share Growth,sqrt_Debt Growth,log_Debt Growth,sqrt_R&D Expense Growth,log_R&D Expense Growth,sqrt_SG&A Expenses Growth,log_SG&A Expenses Growth
227788000.0,0.2972,50874000.0,176914000.0,30754000.0,175996000.0,206750000.0,-29836000.0,4000.0,-27642000.0,162000.0,-62000.0,0.0,-27804000.0,0.0,-27804000.0,-0.52,-0.52,54644937.0,53912000.0,0.0,0.7767,-0.023,-0.1213,-0.122,0.0184,-5302000.0,-27638000.0,-27866000.0,-0.1213,-0.1221,46181000.0,86396000.0,132577000.0,74902000.0,0.0,221521000.0,13536000.0,221946000.0,0.0,0.0,272347000.0,493868000.0,3442000.0,0.0,159229000.0,0.0,0.0,129351000.0,1116000.0,0.0,8683000.0,167912000.0,45000.0,-130594000.0,321569000.0,86396000.0,-132577000.0,14042000.0,155787000.0,22336000.0,20895000.0,16140000.0,-11959000.0,0.0,-4018000.0,-15977000.0,-443000.0,14004000.0,0.0,14522000.0,266000.0,14951000.0,4181000.0,0.0592,6.9617,22.4713,9.8237,0.0,528.0307,138.6438,136.78416356877,,9.6918907053927,-0.0,,6.8653893876586,-0.121332115827,,,0.7766607547368599,1.0,-0.13098143888177,-0.12206086361002,,-0.3667,-0.0865,-0.0943,,,-0.121332115827,11.6522,0.0,16.828309692671002,0.46123255606761,1.391,1.3030226905903002,0.29002882640725003,0.0,120.0205,5.5153,0.0,0.0,0.0,0.0,-6909.5,,1.5358072451014,0.2994,0.0776,0.8566,0.0,0.07085535673521001,0.2590458488228,,,1.3496111715026,1.3496111715026,,4.2252,-0.5157,0.2994,0.0776,0.8566,5.965,5.044,5.9647,0.0,2237710170.15,2105133170.15,0.0,9.8237,138.6438,528.0307,6.9617,22.4713,9.2416,0.0,130.4296,503.4999,-0.0127,0.0019,0.0,0.0,25.0051,1.391,-6909.5,-0.5805,0.0,0.0,0.7726,0.135,0.4494,0.741,0.0525,-0.5354,0.0917,0.0,-0.0943,-0.3667,0.024,62292000.0,271922000.0,53609000.0,66512000.0,68410000.0,5348000.0,0.0,120.0205,5.5153,0.0,3.3297,11.6522,0.0,-0.0865,-0.2218,0.3181,0.1581,0.0188,0.1588,0.1746,0.1746,0.0336,0.0336,0.0,1.5125,2.8987,,,0.2705,,,1.294,,,0.0,,,0.1336,,,0.0,0.2097,0.0,0.0717,-0.0194,0.0,0.2882,0.2504,15092.647216442847,19.243925929802298,0.5451605268175604,-1.213349966138533,7132.601208535354,17.744862545514195,13300.902225037218,18.99117429675604,5545.628909330302,17.241530625057774,13266.348404892735,18.98597182547143,14378.803844548405,19.147020891868074,,,63.245553203367585,8.294049640102028,,,402.49223594996215,11.99535161421452,,,0.0,,,,0.0,,,,,,,,7392.221384671863,17.816367124196283,7342.479145356832,17.80286364560819,0.0,,0.8813058492941028,-0.25270110355653547,,,,,,,0.13564659966250536,-3.9954046143671973,,,,,,,,,,,6795.660379977799,17.648079016052012,9294.944862665943,18.27445193640628,11514.208613708543,18.702674166674168,8654.59415570713,18.13169115040064,0.0,,14883.581558213735,19.21602795108187,3679.130332021414,16.420863360828143,14897.852194192288,19.217944667004875,0.0,,0.0,,16502.93913216673,19.422587546495542,22223.14109211387,20.017778832968453,1855.2627846210896,15.051563255753623,0.0,,12618.597386397587,18.885853975589313,0.0,,0.0,,11373.258108387412,18.678040197528933,1056.4090116995405,13.925261421923393,0.0,,2946.6930617219027,15.976877649042782,12958.086278459485,18.93895059060759,212.13203435596427,10.714417768752456,,,17932.345078098402,19.588722697588153,9294.944862665943,18.27445193640628,,,3747.265669791775,16.45756339655933,12481.466260019293,18.8640002476115,4726.097756077417,16.921710284544236,4571.104899255759,16.855020453864153,4017.461885320133,16.596811220806078,,,0.0,,,,,,,,3742.1918710830423,16.454853561056694,0.0,,3810.7741995557803,16.49117529892233,515.7518783291051,12.491251587763836,3866.6522988238808,16.520288745196066,2044.7493733951846,15.246061010338702,0.2433105012119288,-2.8268337370921772,2.638503363651447,1.9404236973950149,4.740390279291358,3.1122389394413745,3.134278226322609,2.284797833479226,0.0,,22.978918599446754,6.269154425955362,11.774710187516295,4.931908054148866,11.69547620102619,4.918404235101168,,,3.1131801594820527,2.2712895261049653,-0.0,,,,2.620188807635549,1.9264927583191107,,,,,,,0.8812835836079439,-0.25275163304626114,1.0,0.0,,,,,,,,,,,,,,,,,,,3.4135318952662503,2.4554950033851712,0.0,,4.102232281657269,2.8230625689741347,0.6791410428383856,-0.7738529031661596,1.1794066304714417,0.33002291294130587,1.1415001929874127,0.2646867121048986,0.5385432446955862,-1.237774959537299,0.0,,10.955386802847263,4.7876625615250274,2.348467585469299,1.7075260483248187,0.0,,0.0,,0.0,,0.0,,,,,,1.2392769041265153,0.42905613538032433,0.5471745608121781,-1.205974806996609,0.2785677655436824,-2.556187851792964,0.925526876973327,-0.1547842138008664,0.0,,0.26618669526332456,-2.6471147089962215,0.5089654691850912,-1.3507502104673765,,,,,1.1617276666683118,0.29981652985510715,1.1617276666683118,0.29981652985510715,,,2.0555291289592565,1.4410665969668701,,,0.5471745608121781,-1.205974806996609,0.2785677655436824,-2.556187851792964,0.925526876973327,-0.1547842138008664,2.4423349483639627,1.7859090555498793,2.245885126180767,1.618199418102673,2.4422735309543033,1.7858587609070864,0.0,,47304.44133641153,21.52871893449536,45881.73024363837,21.467644565808907,0.0,,3.134278226322609,2.284797833479226,11.774710187516295,4.931908054148866,22.978918599446754,6.269154425955362,2.638503363651447,1.9404236973950149,4.740390279291358,3.1122389394413745,3.04,2.2237150308362605,0.0,,11.42057791882705,4.8708336175983735,22.43880344403418,6.2215835135488655,,,0.04358898943540673,-6.2659013928097425,0.0,,0.0,,5.000509973992653,3.21907980406303,1.1794066304714417,0.33002291294130587,,,,,0.0,,0.0,,0.8789766777338293,-0.2579938287499562,0.3674234614174767,-2.0024805005437076,0.6703730304837747,-0.7998419192309082,0.8608135686662938,-0.2997546536860502,0.229128784747792,-2.946942109384559,,,0.3028200785945344,-2.3892328997197176,0.0,,,,,,0.15491933384829668,-3.7297014486341915,7892.528112081704,17.947343564597368,16490.057610572498,19.421025818429527,7321.816714450041,17.79722752239341,8155.488949167916,18.012892940474554,8271.033792700886,18.04102957073718,2312.5743231299616,15.492233217203971,0.0,,10.955386802847263,4.7876625615250274,2.348467585469299,1.7075260483248187,0.0,,1.8247465577443898,1.2028822098439065,3.4135318952662503,2.4554950033851712,0.0,,,,,,0.564003546088143,-1.1453894802270386,0.39761790704142086,-1.8445275347667107,0.13711309200802088,-3.9738984091462335,0.3984971769034255,-1.8401097301691016,0.41785164831552357,-1.7452576355766352,0.41785164831552357,-1.7452576355766352,0.1833030277982336,-3.3932292120129786,0.1833030277982336,-3.3932292120129786,0.0,,1.2298373876248843,0.41376391092285947,1.7025569006644095,1.0642623606246977,,,,,0.5200961449578337,-1.3074831806956009,,,,,1.13754120804479,0.25773819607870885,,,,,0.0,,,,,,0.3655133376499413,-2.0129050178795915,,,,,0.0,,0.45793012567421243,-1.5620773410742628,0.0,,0.2677685567799177,-2.6352645313765626,,,0.0,,0.5368426212587819,-1.2441005954167152,0.5003998401278722,-1.3846956397561936
