,Ticker,2015,2016,2017,2018,2019
57,PRMW,85.18517782658735,50.85994121664235,5.541560502668848,12.259621336262825,-20.128028399145123
58,FRPT,-48.54545593261719,21.41148367659716,85.78432467936206,60.79999923706054,83.16801992251173
59,FMX,9.702583748073165,-14.900085018059634,24.723560272217398,-9.249903228120171,10.065045061166275
60,CLX,25.434918165978083,-1.7944973298966425,26.085823923078863,9.309434603864442,4.266240002254764
61,VGR,26.66844301404521,12.605302006458373,12.65924486166258,-49.032626634736346,64.75883230896163
62,SPB,-0.5686623883306023,19.72470386162484,11.264764943359909,-57.711741316953116,52.48647247935359
63,PETS,23.47965436912064,43.35483821673303,99.0340126854518,-49.03159669604822,6.431255119811023
64,THS,-7.1149544801444256,-5.150437705307496,-31.97634478442055,3.2790237482392968,-4.339251932610628
65,OLLI,-19.57446555233616,64.16619093011147,87.17046949737309,28.026951221294226,-1.4188716096698113
66,BURL,-10.587740860409033,96.13515805524416,45.11677347339214,33.07428093236146,42.37636960871534
67,IPAR,-10.5997680990229,45.687086307719895,33.485829910996856,53.31913245897299,12.994079997514909
68,INGR,15.406389300667927,36.79540816381361,13.489109541401492,-33.18076949093719,3.397356680738264
69,SAFM,-4.853748814036342,28.400545124382486,46.22789169140976,-24.968759275317613,78.13347647246867
70,DEO,0.13053604457423587,-0.7559065725353579,43.714155552952526,0.16521334806645416,23.44925276647526
71,UNFI,-48.08757482356145,23.307494263415,2.9891310631578785,-78.66209968834471,-19.78021824469781
72,UL,11.085897951307096,-0.4720539426880493,40.74234656850596,-1.4635340665512766,13.180097218402171
73,LOPE,-11.978944010155564,51.50336440857957,53.35730925190835,7.611376013537862,2.4930471366137548
74,EPC,-16.99012846347444,-7.49049879317292,-20.813334147135414,-38.09050664590682,-16.818919749923133
75,CCU,19.992465260220968,0.03017138648609701,46.24311771770147,-13.940417301771074,-22.975101247841806
76,CALM,24.4910683176579,-5.1204564048010415,1.5999986480863932,-1.8049615017342668,1.8006005938353835
77,CORE,35.539294808999074,10.677461049016946,-25.70271692974357,-24.300730063581753,15.866316939613561
78,CRESY,27.596438883560392,24.86144167831543,37.59072755614549,-45.613251855225236,-43.408358526358484
79,FIZZ,102.94774326368128,24.24725802342075,94.58914417120131,-24.49740850634037,-29.89832191055641
80,UVV,40.925165428725116,20.677554026793427,-13.889604381628068,8.445509644202081,9.759875494907668
81,NUS,-7.334735411347648,30.845691797448183,43.57168645460434,-8.762576324379449,-30.42018775936996
82,PSMT,-6.849273048551334,4.715039424575456,3.5872559958255694,-32.29401081353745,21.957267877081524
83,CENTA,40.641161056556726,134.4461221779779,20.86537872545832,-16.51082087840971,-7.381703773722272
84,LBY,-30.732668999511514,-4.3538049239381404,-59.412295370279296,-48.487568759104306,-64.19753137294009
85,HELE,45.46997787958416,-6.1145082674819164,12.361514255534804,36.71703684007724,37.99217326789781
86,CVGW,7.271743878882423,28.4925701307814,39.295941952532786,-14.186497826389925,28.250830365447197
87,TUES,-69.92133356587512,-15.887849981387012,-49.07407497345827,-41.379310628321726,2.209949299826521
88,TEDU,-5.0909107031065295,51.100710194331896,2.136397045394644,-57.25262963765842,-69.75308592009519
89,ATGE,-42.087255975413576,27.435188760876397,34.13077743346806,9.410403918668713,-26.17690097272769
90,UTI,-51.04881771560178,-32.50162338865334,-18.08873581277258,53.36134117055904,103.43008220974646
91,CENT,50.38933038907155,148.4234302606309,16.109778154644776,-11.234219160198505,-11.076127887785447
92,LANC,32.94796192086428,27.3695893933865,-7.183848942471372,39.76075014192129,-5.620104223158059
93,SAM,-27.95874992799889,-14.755329433618257,12.147894922816851,26.757892809416127,60.76671406458747
94,WMK,-3.8491329448905818,58.58250899280576,-36.63870944182415,16.827958084083114,-12.729592088429625
95,STRA,-17.224291275930756,36.93952955169899,10.656015342302096,25.89515231477833,43.874697111299945
96,GPX,-23.86294433329489,16.687066970192678,-20.411660149074184,-46.905264603464225,3.9277299134306416
97,APEI,-48.50580817751199,33.35143639619061,1.0080645471408152,10.310077232836266,-0.6528846832362248
98,KOF,-15.047434810096984,-6.1721123461460845,12.734252355925882,-10.91965536471472,0.7955731354460281
99,NBEV,18.181809150811752,961.5384662409978,-48.941174675436585,134.23422262388235,-65.59546189836716
100,NAUH,-20.76039040716018,1.5131742754263484,-24.460528739765127,-86.56716397993549,-89.47368431371996
101,IMKTA,16.135106772347747,27.633528777203804,-28.798142598795128,-23.89845822957105,74.6725901831029
102,CECO,-46.53902599654403,209.50920804003042,23.265302944858647,-8.713030636653446,60.05221719737938
103,TR,8.734910450517331,33.7963746390015,-4.387794094945502,-3.8571799903479014,6.741526665952637
104,ANDE,-39.44045494964561,48.33368806126243,-26.70743658636464,-3.642403601688163,-16.279816154179038
105,VLGEA,2.203321313704734,25.04584586004981,-22.114323583193265,19.56553495955103,-11.512332748167589
106,REV,-17.681843868116598,6.659347603018287,-27.212024434950372,14.760818489758798,-18.647929592249717
107,JBSS,35.946194719511546,46.01897619433047,-6.6797069509036175,-9.618101639765381,75.45986484126159
108,LRN,-24.786321929969482,100.70174812402227,-9.142859322684153,53.87957775494064,-15.102207073773014
109,HLG,8.888891008165148,-23.437504035731,514.9660047539692,6.315120769279186,34.20489342233509
110,JJSF,9.814612637332123,19.605490766014515,15.787702346886373,-1.858360388887136,32.27655453432292
111,RIBT,-54.21686909648325,-47.44898207432917,42.307699361496674,101.34228059050359,-49.6575345821241
112,FC,-14.591839564735265,20.298505185255358,0.9732397584656116,-0.08948750524520864,48.252069372393684
113,LNDC,-14.892084544122396,18.454941138236943,-8.695650671590574,-5.279998779296875,-4.233700103595997
114,LMNR,-39.28996951100719,52.07006518671008,5.991296518468369,-10.184230546892158,-1.3631414122736731
115,CELH,288.0000114440918,24.3654828478409,90.9090909090909,-31.01391880970833,39.99999585358999
116,FARM,15.167737082682404,24.533429311308627,-11.432500822051516,-26.170887208638174,-36.855345162520095
117,BREW,-34.863816053819,105.84652302078024,12.280703711243039,-26.04651091727893,14.583336368755136
118,SEED,-3.3783783348395584,71.0144931542425,-58.937199581083604,-43.18681473001272,3.2755312990302747
119,ANFI,-33.063924419661824,-34.154175643525946,-30.38396935505185,-89.90384609873828,1285.6250357395047
120,DL,-7.1428541435721735,-17.246486841855248,-18.325986261783573,-26.07209504413392,20.74627437153929
121,COE,-92.29908627226126,295.27199111390814,-15.654519180823344,-40.576131548347995,47.22638054721747
122,SENEA,7.333331637912327,40.47702180124223,-23.88614148862701,-6.40132779301794,42.47293786660085
123,CHSCM,12.049780756464633,4.648478186298872,5.414520540086008,-2.0422046688025683,14.576740197127625
124,CHSCN,10.170980199111892,3.1642402079206127,7.525033295452903,-4.231113265391299,15.17308214014634
125,BRID,12.258062055034022,29.35153509559473,9.035620687855193,58.32669750796165,29.722658941721967
126,CHSCL,14.622289050357685,7.309847442929006,9.180956110399405,-3.24438182030962,12.501030949819164
127,LFVN,3.0303105365945693,-13.205545042117569,-40.27603068773261,174.7916470054131,20.169360521347844
128,NAII,94.36089885235519,8.445298541244401,-10.043664957965447,-4.56310930412979,-18.902440088125708
129,SANW,11.345642022866544,10.311746294277818,-17.89473483436986,-54.17721719165733,6.598978382454621
130,YGYI,20.799999237060547,-5.172416911538981,-24.63503467032497,11.067955034349403,-41.57706030400677
131,UG,3.3326624355887624,-20.187956209220665,25.68632376304483,7.007536853259411,10.25693329259359
132,LWAY,-36.89596199442522,4.6363657171076,-28.571427355007227,-77.6190466594263,0.5050500185316258
133,ACU,-10.369640328726005,51.620085393314504,0.18169281656637992,-36.69697129984975,63.3844404165053
134,ALCO,-22.149607200596513,-27.30055169491916,10.742236972432352,2.8785161598941564,21.476396923533958
135,ASPU,-21.111114422480128,108.7591125492282,165.4762010354037,-36.64739582954344,57.17091866750905
136,CHSCO,7.554475336113815,5.01288358543159,7.1450453113129875,-5.225437736208306,11.428206284734015
137,CHSCP,5.588063400741056,1.3634261678801292,7.184418404076058,-4.7220045326807325,11.169948803735538
138,CJJD,-25.390624636202112,-6.0773424626137285,-29.54545362182885,51.515145494480564,-15.740741660565467
139,CYAN,-23.913044529886605,-15.851270481718426,-16.80850543604528,-22.564104946720786,-25.407165744328452
140,DIT,1.3294124823563724,44.44172590235495,-14.809631606949903,13.382740431718116,-28.25377674210701
141,DTEA,-12.746475283481375,-43.38843232498697,-38.582674741109344,-69.93630670360767,13.17830087760218
142,FTFT,-30.612245518582288,23.13432351176325,-36.913767139716526,-86.04118923845068,-28.571429923007827
143,IBA,3.701622398351217,2.559940733435461,22.85736603563231,-30.58827368162484,29.871079629148504
144,JVA,-25.818885121661,31.355936312874146,-7.792200553998094,-19.03670038320864,19.170985224039047
145,LINC,-25.746270150483927,-14.285716566504258,3.5897400785167384,62.436548284784095,-5.263153051515314
146,LND,4.123571821970304,21.607319554695874,5.426608256663606,22.681532425277897,24.53267172623718
147,MTEX,-25.079488921699447,8.475017925721215,-23.486416350935702,35.74213887363008,-13.716461646204513
148,NATR,-28.938578559970544,56.69417374668848,-19.824743256264977,-29.741384909354075,7.72014892964725
149,NGVC,-23.478584850995606,-41.138617672238134,-25.52126186695385,72.05387234440956,-36.60712316885828
150,NHTC,197.26947283566318,-14.147390341091187,-33.76833183379683,33.19433508699438,-69.71195279965862
151,OBCI,-50.80459152609147,82.71043798655833,17.590019343070896,-18.766061150681224,1.2326216304485973
152,PME,-47.88452607521921,32.574418071646484,66.69701053858421,-15.560288460718608,-43.18181941331908
153,REED,-8.813558856292355,-23.5074663711937,-61.250001192092896,29.374993899837232,-58.63636334080342
154,RELV,-52.06611788922943,25.06738056000475,7.6749473084155975,-12.577322587815955,-9.36768377410247
155,RMCF,-15.580527767524199,1.4576860065636532,22.83235696921389,-23.730856060895015,12.699200270337712
156,SENEB,0.25062632680088337,31.25,-19.047619047619047,-13.323531431310318,39.12453666539661
157,THST,-63.476069591079714,43.54838368547821,14.999999337726152,-3.50000262260437,-37.362639953830644
158,WILC,-36.72230697573949,50.04483774465153,22.07131103910429,4.640717825536844,70.71428298950195
159,WVVI,19.594591764571323,14.921097130500614,2.8678245524746777,-16.484850103204902,-3.0769267705513643
160,CX,-41.24949729384192,59.678768995556716,-1.265822458728732,-37.726092475072576,-21.971691533209423
161,VALE,-56.36293345501039,142.58707756600054,58.69374834134551,7.183328436158365,0.5828063550309523
162,AKS,-62.47906049817743,334.4681043611934,-46.29981150002746,-63.94230636971937,37.65689612741407
163,GSM,-36.60122033644252,0.6219500294330548,75.13515947172401,-90.18287490842278,-43.37349298090662
164,FCX,-70.57682249401594,101.37404076707537,37.59069973364564,-47.355273391479436,28.962519184694692
165,NUE,-14.856608891955865,55.068338866468885,9.432384213608104,-20.057541740487657,10.985028287390804
166,X,-69.64392345491194,311.0079693168398,2.173745110081471,-50.95433888206299,-37.5318847482328
167,AUY,-52.428754274844074,47.19705242567096,5.4576090224922895,-27.714826552932305,66.14338481613517
168,CLF,-77.52489085992593,403.59286457383513,-16.260164333171858,-2.658222884848652,10.284366318736721
169,GFI,-40.12693263898003,4.835251176864474,35.98812107374299,-19.005634919851857,89.99000305687113
170,KGC,-37.241379565489545,64.55026024523433,31.3069976216116,-27.678571523604344,46.29628880142786
171,HMY,-52.06185230062152,110.69901708749096,-17.879054613499022,-5.789474509759632,100.55249885071704
172,NGD,-47.51131463354957,48.93617625687686,-9.36639509280722,-77.71261081132442,6.024097942928766
173,GGB,-63.81196035435009,174.2975404364267,10.84577101127105,-2.280717146529389,25.36841909420005
174,TS,-17.8810091528018,55.561945783525935,-8.686572663685183,-32.502299943002704,6.918132489749447
175,AA,-37.20341070708819,22.046441459227747,86.85396834701021,-51.82164073612803,-18.02591304685354
176,EGO,-53.50836475437266,4.5454579409093085,-56.962252498976476,-59.99999735090461,153.31228831890385
177,OLN,-22.373666786876182,52.037333966168575,40.48284533443493,-43.52742437369242,-13.232710808130212
178,JCI,-23.319781904693237,44.742441761556975,-7.887685248248808,-20.101206991696653,36.979177830896866
179,AU,-19.134403942609943,40.88472192616197,-7.303306252686924,20.077145904151283,76.35998620149459
180,CMC,-12.619352796576033,65.11021458553115,-1.4820654389495218,-28.06375977877545,39.334971399428355
181,MAS,30.792916329129,15.181539766145802,37.8871124862072,-32.49670406164288,64.52708764176509
182,TECK,-71.17510882272742,455.4315511340404,30.988709451731967,-19.37372007742868,-16.715010137999524
183,TRQ,-22.324159734907703,29.71887577118595,3.3132571001880136,-53.65168531800954,-54.87804780539693
184,WPM,-39.49296018853665,56.42559442922785,13.475689341151345,-10.72259461043911,56.46623293349309
185,BTG,-41.04046567226236,130.09710398980786,22.52963310625083,-4.8859894150042775,38.5793424897492
186,CENX,-82.07623640047271,88.96247291738749,129.43923395891468,-65.80916637174728,-0.3973537622577146
187,HL,-33.1172769731603,178.14165049897665,-27.64213456812521,-44.12840205623279,38.147571706599216
188,STLD,-7.567285135997716,104.72308896975277,21.19050623713063,-31.756732076308165,15.205649031067464
189,AWI,-9.553010312247883,-7.234799897218585,43.313636054090786,-5.10168123842821,58.383252840813185
190,CDE,-53.20754849388739,268.01619624686685,-22.99794480242589,-43.9146812062317,67.98336839556983
191,CE,14.245129918543865,21.585843687590298,37.175124436901385,-14.04908525201128,37.95054989299966
192,HUN,-48.8097004451217,77.4771447234251,76.26408150231673,-42.219309537631204,25.921004012099825
193,CSTM,-54.30267278965183,-27.78457723045977,82.78688184999062,-38.95196604752796,88.20224485829563
194,IAG,-49.46619266902732,148.38709826275914,40.821258737263754,-39.869278830533474,1.0840097895054734
195,WY,-13.649550442312277,5.104914901653963,20.519563397295133,-35.536115423508804,47.803962455445735
196,SID,-46.04172226876477,251.08697552463948,-30.790959857059736,-10.894679011839473,51.92565586571649
197,SLCA,-28.110184247512606,189.9542251499168,-42.33618644065413,-70.02031420489374,-43.79607278442096
198,CF,-21.87530528145711,-17.712603599692137,38.521587082768534,3.669850964977886,16.6979530228159
199,LYB,12.187883417883912,2.5739601613760983,32.03011869113767,-23.02702194801288,18.36772049515372
200,VMC,42.40730053340632,36.37780856579023,3.8474761298035327,-24.345197862072787,48.95883829984921
201,CC,2248.62082842859,307.98596073575953,136.56148182955877,-44.31457520280714,-35.066465273758375
202,LPX,8.887546277514568,5.872487787658041,34.32223092403158,-15.166921561743125,42.89440532319294
203,NEM,-6.517043309250172,85.45790751447655,9.11163228918093,-7.337083389210418,31.16002592303604
204,MEOH,-25.599584479963497,37.51982694212155,39.39288086813777,-21.589620973896665,-19.82132958714168
205,RIO,-32.89605930869074,42.72531065313867,42.990449619900296,-6.153133142692168,40.80238040473178
206,EMN,-9.6738590931031,15.93357303764495,25.09932067267776,-20.4975340842554,12.037453637518947
207,MLM,24.494311658791407,64.59907313381852,-0.23942288896000144,-22.926395049190887,65.07164113015307
208,FOE,-14.592937829519368,33.302324871684235,63.36565677352817,-34.117643664629114,-5.661579695958682
209,MOS,-38.11707681490027,7.479214816684871,-10.990848670194875,10.051804007988581,-25.20279237128069
210,MT,-60.33627587379349,80.69307254775447,43.4087977752689,-39.18063306886377,-12.230647174056726
211,CCJ,-22.398434101210817,-9.690826040463085,-7.579596076449847,17.90677463843895,-21.358250290619647
212,AXTA,1.5624994321203762,5.263160225698984,17.034361869085796,-26.90387201286234,28.704481534289922
213,AEM,-1.5448712586140338,57.482602922510864,8.211730472916589,-12.547813006978506,54.62595668916258
214,PVG,-18.18181677438852,61.5686259843532,27.771550475747837,-28.085108006254156,31.40495588609008
215,ASH,-11.475249305963619,10.957075004646493,35.61721204841,-1.7667491254603078,8.547034443951478
216,ARLP,-65.58480208849207,81.8524581615883,-5.508618430041745,-3.8494846175834994,-29.78965223402063
217,BHP,-42.32362567584414,43.408247329037245,29.388651537137843,6.993659555319022,25.618829539851856
218,AGI,-55.07134402151327,99.43218188444584,-10.094189066558187,-45.74000232214592,60.828472966748066
219,CBT,-4.084499669545907,28.38685715529577,22.633494994777244,-29.778481212383966,12.879105715648036
220,AG,-37.3563196866248,123.09941357396414,-16.584160460898527,-18.421052110179502,103.6544894971071
221,NG,35.80645702135815,5.800464114131144,-14.379086359258034,-2.7093570602495496,126.26262504632906
222,BCC,-33.37681698811572,-10.429937681868083,69.3865446362079,-37.95302524644594,62.21025987363817
223,UEC,-40.11299693773557,0.9009000301245093,36.153849680748344,-34.210525490240364,-28.12499708961689
224,SQM,-20.010413764658736,61.85761048662427,112.6000910962583,-34.60748717839881,-27.635264797610887
225,SXT,6.607540528828701,31.615557499269304,-4.351459951223978,-23.104026486996087,20.678789878111264
226,FMC,-30.12521256607441,51.39088344470649,67.62574980946846,-21.720746290072427,56.26675813953127
227,SCCO,-7.099649672205426,25.31391257748301,48.73723212576184,-35.09279548596168,49.400108871702116
228,BMCH,8.414240820606821,22.487436598929033,29.41176585367757,-37.955915555601074,82.15873354957219
229,GRA,4.086516636459739,-29.962282778963807,3.108679504787297,-7.140644766925917,7.912022398567487
230,SUM,40233.29349046558,19.788522270662238,31.790657435988212,-61.16505010956651,89.83319562246072
231,MUX,-2.991359374741769,165.91619029192663,-29.383063840872296,-25.64999752856365,-33.311712208430144
232,TROX,-81.76952272386643,166.27107318332244,85.94783803164856,-62.41343182492633,39.92185938077117
233,OEC,-22.52062678074006,58.880349739782936,40.39523819061807,0.3419724933079066,-21.304052358827267
234,SBGL,-16.393348037321868,18.62821656223931,-30.822789105492877,-45.99236550916565,248.42107499845656
235,ALB,-4.969031133354875,57.47655174352651,46.85439549604578,-40.58059875649956,-4.569680836959922
236,OC,33.859069482864115,11.83645224430594,78.93691487708159,-51.830918944413796,49.90972136713008
237,EXP,-21.13798835138577,61.38738644054704,13.63573386022778,-47.63269328401986,47.48688388744194
238,MDU,-20.60784045704198,63.34121278396897,-3.4306403498707803,-8.094065540299349,29.975884955383002
239,SAND,-29.67914150442251,50.57915925137299,19.951921974766144,-8.531742690341758,60.90711933307888
240,ECL,10.944551416351883,5.8205837066443005,14.998738056197809,10.806667442266841,34.48261782653266
241,RYN,-17.774160466044933,24.646388996287264,21.105690251894387,-10.66230057874269,24.082253589177647
242,PPG,-12.185052519619644,-1.7428603302653698,24.59170532031091,-11.887944174064135,33.51150839189265
243,TMST,-77.0777706417184,89.70588029049671,-4.8245642601707175,-45.71428842214529,-13.43612115024887
244,FNV,-5.092937033871162,29.292445579047907,32.98243566169238,-9.832788185211124,48.87665770054123
245,FUL,-15.445026567127965,37.62202884035825,11.267275593176693,-20.33890369649181,20.95068760747991
246,BVN,-55.73940390898668,155.81853965173735,18.046042195518087,12.395089310631322,-6.7409346652238575
247,EXK,-37.719299346346176,144.44443340654772,-37.27033751185365,-17.30768560657815,9.54545607251566
248,BBL,-43.38431277414776,44.91789605334425,29.00627109702893,6.570262144322243,26.43098833122827
249,UNVR,-22.6818171414462,73.09336116968538,7.799442286464777,-42.533206061426505,36.17977983195186
250,FSM,-51.92307515962582,142.48928241940226,-14.705884186225171,-31.707314127441663,10.869561132952109
251,PAAS,-29.87860520098329,123.73431381095423,-0.3627527144396063,-6.548268051144898,63.41486808406054
252,UUUU,-52.110387650041154,-43.05555831502974,3.468204746707136,46.90720724595826,-31.29496452237168
253,SHW,-0.12332055627933132,6.782838577455967,50.85848684728593,-4.084898905130975,50.16685565691842
254,SSRM,-1.8939465434861475,72.20077938023502,-7.376183626426567,35.23490738317836,59.966779816481065
255,UFS,-2.211765686041147,14.337840660974365,29.79743282430767,-27.58343001747133,14.410041216383787
256,HBM,-56.961161830582846,46.33162722062982,46.93919885590921,-48.55184691005226,-13.205313084652724
257,VEDL,-58.25391140985282,130.1464564708837,73.71482363840293,-36.42631607284685,-21.986150601582327
258,MAG,-14.837153494974803,55.57121996598517,6.735749033766495,-42.87949653158793,55.38058176386949
259,CRH,24.283424642647706,24.30511924532765,9.430062589852806,-25.792855908274003,56.80720618527343
260,IPI,-79.23997157097544,-32.24755801512413,128.84617324411587,-44.325484750400776,0.0
261,BLDR,64.14814701786747,-1.0820548594048454,87.1993150586727,-50.40909160267223,120.764546847282
262,GPRE,-9.27004976823454,29.56923597312501,-37.74723359346663,-18.654038415562574,17.94657622374054
263,RPM,-10.456944981616372,27.70860936410277,-1.036137861151971,12.616497589988775,36.20857154848082
264,CMP,-10.704560293697929,6.9324264900732375,-4.395485241836227,-41.63076039901511,55.26797509073971
265,IFF,20.80341997448252,1.7691426142554458,32.709652156073616,-11.231488669405136,-1.9222779068011355
266,AVD,21.10371778198788,61.22866065170422,5.7011034079714324,-22.953107827158057,25.6612677353245
267,SMG,7.387456166329793,54.307065712685535,15.361355859412882,-41.805045682065376,74.322903250474
268,HSC,-55.12816288570619,78.94112220457707,29.0657430083297,5.358091291471298,13.685773167430437
269,WLK,-10.945706978732577,6.11236384265185,88.01989445579956,-38.73991733555479,5.663276100166298
270,USCR,77.12748287331779,33.7280535160442,26.0738559903742,-57.7990437521144,31.006291971417603
271,WLKP,-15.720326348857661,9.973916621445142,22.949732293580823,3.1346240868577686,22.50106412586516
272,APD,-8.21974930187479,24.220298510661483,18.114728180677083,-0.6056316550036429,50.449889993023746
273,SXC,-80.89646403858177,199.2084317137692,6.106189746550058,-29.571661111270572,-28.101312145879106
274,ROCK,59.498437857534455,72.96512316379079,-23.61111246018741,5.608306667241701,41.36770794643772
275,GOLD,-27.202351293285442,107.48946139616949,-10.914531559672547,-9.576351152351355,43.533480997432925
276,OR,10.356297976377004,-94.71413281223523,17.548892274320902,-22.582937812476413,10.809689836089554
277,OMN,-25.334956322065,72.41378743356549,0.5025144893802372,-28.487805622379952,37.738412077726274
278,KRA,-19.486178933347357,73.13068827570822,66.5629254559747,-56.957036992262424,10.567686098718204
279,URG,-23.529416714572438,-20.895528628688425,25.92592224662701,-10.958909702068233,-9.230769936149667
280,LXU,-76.88137800097216,17.27019885238974,-2.3411374793250963,-40.96256945757659,-27.08333954215025
281,AMWD,100.05003569957474,-1.5310104645105358,70.59594316055994,-57.945617166184576,79.29319007505968
282,BXC,-53.50876870101021,40.94338719553723,26.75325286551272,152.65848424482203,-44.1614430078708
283,RFP,-56.76756040858997,-35.774311354839924,95.57523213377036,-19.111996398409246,-48.08405772499758
284,CSTE,-27.41583947627539,-32.25349139832813,-24.398628924457327,-37.035721793949904,10.153933493458815
285,IIIN,-5.208819672186677,79.62284674125377,-18.130248180215148,-15.245588534857998,-10.501707441649502
